icode,brand,name,discount,old_price,price,qty,scraped_at
15192038,Acer,U5 八核迷你電腦★超值24型螢幕組,72折,28990,20990,20,2026-08-13 23:55:02
14364756,Acer,送包鼠★14吋32G Ultra 7 AI筆電,89折,40900,36688,53,2026-08-13 23:55:02
15097603,蘭諾,衣物芳香豆補充4入,5折,1996,999,446,2026-08-13 23:55:02
14508638,春風,輕柔膚觸抽取100抽x72包,64折,1090,699,427,2026-08-13 23:55:02
13964474,小叮噹科學主題樂園,生活大師會館雙人含早餐★贈小叮噹科學園區門票,43折,5200,2260,211,2026-08-13 23:55:02
8004746,HongYew 鴻宇,兒童睡袋,33折,5000,1680,126,2026-08-13 23:55:02
13490654,日光豆漿,濃郁乳酪起司饅頭12顆,79折,478,379,702,2026-08-13 23:55:02
15300943,五心製菓竹鹽甘草枇杷乾4包(100g/包),五心製菓竹鹽甘草枇杷乾4包(100g/包),76折,650,495,596,2026-08-13 23:55:02
14889548,HEADS UP,EDENVALE 無酒精紅酒/白酒750mlx3瓶任選,41折,2397,999,215,2026-08-13 23:55:02
15368337,NARS,激情誘色腮紅露★新品上市,69折,2080,1450,223,2026-08-13 23:55:02
15209759,石頭科技,Qrevo Edge2掃拖機器人,33折,59999,19999,44,2026-08-13 23:55:02
14942665,ONEHOUSE格拉斯人體工學電腦椅,ONEHOUSE格拉斯人體工學電腦椅,38折,7800,2999,59,2026-08-13 23:55:02
9781589,King Star七夕獻禮!GIA 50分 D色 3EX 18K/鉑金台 天然鑽石項鍊 (八心八箭),King Star七夕獻禮!GIA 50分 D色 3EX 18K/鉑金台 天然鑽石項鍊 (八心八箭),29折,96413,28888,2,2026-08-13 23:55:02
15479611,Apple,2025 iPad 11 A16/11吋/WiFi/256G,92折,19090,17588,27,2026-08-13 23:55:02
13151510,AHC,超能玻尿酸肌亮保濕機能水,44折,2250,1011,271,2026-08-13 23:55:02
7049119,SLIM,雙人天絲乳膠記憶膠防蹣獨立筒床墊,1折,43500,4399,62,2026-08-13 23:55:02
13163745,東芝,55型4K Google TV,47折,24900,11900,49,2026-08-13 23:55:02
9258336,雅漾,活泉水噴霧5入,43折,3250,1399,374,2026-08-13 23:55:02
10606705,營養師輕食,1000EPA魚油 5入組(一入60顆),52折,11400,5999,252,2026-08-13 23:55:02
15085501,VIGILL 婦潔,好禮多重贈★極植零菌免洗內褲_60入組,75折,2300,1729,397,2026-08-13 23:55:02
13102396,LARGAN 大立美,晶亮立克5盒(30粒/盒),24折,14900,3688,95,2026-08-13 23:55:02
15057870,Acer 宏碁,16型IPS 60Hz觸控超薄可攜螢幕,41折,7999,3299,25,2026-08-13 23:55:02
14946112,Branden,SAFEPLUS輕量安心防盜護照包★下單送5%,79折,1455,1155,280,2026-08-13 23:55:02
7597613,興家安速,果蠅餌劑38g 五件組(日本進口/高保濕性餌劑),65折,1139,749,275,2026-08-13 23:55:02
14761090,BRITA,瞬熱溫控冰溫熱開飲機13芯組,44折,31650,14119,21,2026-08-13 23:55:02
