icode,brand,name,discount,old_price,price,qty,scraped_at
12842796,亞培,安素原味 HMB升級配方 90入,82折,7710,6375,144,2026-08-07 16:00:01
14905196,Move Free 益節,UC-II+鈣關鍵口嚼錠4瓶,93折,3596,3360,92,2026-08-07 16:00:01
12982769,亞培,葡勝納菁選營養品48入,81折,5290,4320,144,2026-08-07 16:00:01
13785659,國際牌,奈米水離子吹風機-迷霧金(WNA9M),7折,6090,4290,64,2026-08-07 16:00:01
14921074,華碩,15.6吋Core 7輕薄16G,86折,28900,24999,37,2026-08-07 16:00:01
15459335,KERAIA 克萊亞,悠悠輕旅俐落造型防曬外套(兩款；多色),24折,4380,1080,227,2026-08-07 16:00:01
10536422,QUAKER 桂格,無糖養氣人蔘 60mlx36入x2盒,73折,4320,3185,73,2026-08-07 16:00:01
12618263,Suntory 三得利官方直營,芝麻明 EX 90顆x3罐組(睡眠新日常 護肝健康 取得國家級護肝保健功效項目核可),86折,4800,4128,97,2026-08-07 16:00:01
15089287,追覓科技,H14 GT輕手感割毛洗地國民機,41折,15980,6666,25,2026-08-07 16:00:01
15535611,日本火之屋,小粒納豆4入6組(180g/組),75折,920,699,230,2026-08-07 16:00:01
10388706,聲寶,15公斤洗衣機,66折,17900,11900,43,2026-08-07 16:00:01
14021165,recolte 麗克特,Cordless Circulation Fan無線循環電風扇(RFN-2 兩小無拆扇),62折,7990,4980,92,2026-08-07 16:00:01
13891462,飛利浦,5.1.2聲道無線聲霸,6折,24900,14999,21,2026-08-07 16:00:01
15218851,PP 石墨烯,石墨烯魔塑循環護腰2入,45折,5960,2688,39,2026-08-07 16:00:01
15486588,GIGABYTE 技嘉,16吋 AI 7 350 RTX5060輕薄電競,69折,65900,45900,9,2026-08-07 16:00:01
10927589,威猛先生,水管疏通膠4入,5折,996,499,471,2026-08-07 16:00:01
15319594,六福萬怡酒店,敘日餐廳★午/晚餐吃到飽(假日+400),63折,1738,1111,230,2026-08-07 16:00:01
14465389,Nestle 雀巢,金牌濾掛咖啡綜合禮盒兩盒共96入,88折,1099,968,273,2026-08-07 16:00:01
14348759,星巴克,特選抹茶拿鐵4入x6盒,88折,1014,899,301,2026-08-07 16:00:01
13068886,金安德森,超大牌限定↘26吋前開式靜音輪行李箱,57折,7280,4199,72,2026-08-07 16:00:01
14185560,TOZO,新升級!T10S降噪運動立體聲真無線AI智慧藍牙耳機,33折,2699,899,285,2026-08-07 16:00:01
12847562,DR.WU,玻尿酸精華化妝水3入,5折,2400,1200,225,2026-08-07 16:00:01
13756852,小米官方旗艦館,Xiaomi Pad 7 11.2吋 WiFi 12G/256G,83折,11999,9999,49,2026-08-07 16:00:01
15180439,AmaBios 亞馬生醫,MPE-311激孅粒現5盒,49折,7900,3880,96,2026-08-07 16:00:01
14876829,CIAO,旨定罐、近海罐85/80g*24入,53折,1499,799,407,2026-08-07 16:00:01
14434857,摩洛哥優油買100送200ml,摩洛哥優油買100送200ml,34折,5200,1799,124,2026-08-07 16:00:01
14969190,Fuwaly,日系可愛給皂機,59折,1999,1199,245,2026-08-07 16:00:01
15172776,Poled,總代理｜AIRLUV5 Macaron 智能風扇涼感墊,84折,4480,3799,194,2026-08-07 16:00:01
13562715,補體素,優蛋白EX原味即飲237mlx24罐,94折,1950,1850,154,2026-08-07 16:00:01
14944976,salomon,XT-6 運動鞋 系列鞋款(多款選),84折,6580,5588,45,2026-08-07 16:00:01
4204214,妙管家,抗菌洗衣精8瓶,5折,1598,799,482,2026-08-07 16:00:01
6475228,正牛,韓國正宗大理石不沾深炒鍋30cm,39折,1299,519,251,2026-08-07 16:00:01
13163407,獅王,趣淨抗菌洗手慕斯補充瓶4入,35折,2220,799,333,2026-08-07 16:00:01
