icode,brand,name,discount,old_price,price,qty,scraped_at
15189564,Amore,夏日天絲涼感舒適牛仔褲/牛仔裙(多款任選),51折,899,459,627,2026-08-22 00:03:02
13146566,AHC,B5微導玻尿酸保濕精華液,43折,3000,1311,230,2026-08-22 00:03:02
13528252,Sofy蘇菲,超熟睡/超日安褲型衛生棉箱購,36折,1999,725,1,2026-08-22 00:03:02
13728021,蒂巴蕾,贈100mo★6件組-中高腰無痕抗菌內褲,74折,1199,899,499,2026-08-22 00:03:02
7389662,大研生醫,視易適葉黃素3入組(30粒/入),41折,5940,2488,150,2026-08-22 00:03:02
14233533,法國皇家,貓餐包85g*24包,44折,2114,939,487,2026-08-22 00:03:02
15479611,Apple,2025 iPad 11 A16/11吋/WiFi/256G,92折,19090,17588,30,2026-08-22 00:03:02
12966661,LONGCHAMP,經典原創/刺繡長把尼龍肩背水餃包(大/多色選),73折,6100,4488,63,2026-08-22 00:03:02
15209759,石頭科技,Qrevo Edge2掃拖機器人,33折,59999,19999,18,2026-08-22 00:03:02
13317110,臻御行,量販無調味堅果任選2袋,8折,938,759,599,2026-08-22 00:03:02
13840658,NIKE,AIR FORCE 1 休閒鞋(男女任選),55折,3600,1999,197,2026-08-22 00:03:02
13608305,IMPACT 怡寶,聯名輕量成長型護脊書包（寶可夢／大耳狗／酷洛米）｜momo限定(國小 小學 兒童 學生),63折,2990,1899,197,2026-08-22 00:03:02
10168935,澎澎,Soft沐浴乳600gx4,5折,1196,599,409,2026-08-22 00:03:02
15511802,ONEHOUSE韓匠微波專用快速料理鍋2件組,ONEHOUSE韓匠微波專用快速料理鍋2件組,43折,2300,990,10,2026-08-22 00:03:02
15143544,双甡．森活,美型折疊拖拉袋,64折,1090,699,300,2026-08-22 00:03:02
13712066,TP-Link,Tapo C230 智慧寶寶監視器,71折,1399,999,80,2026-08-22 00:03:02
8143213,LG,寵物版循環空氣清淨機,48折,26800,12900,49,2026-08-22 00:03:02
7791034,BODYLUV,純淨完美蓮蓬頭+濾芯3入,51折,1596,829,57,2026-08-22 00:03:02
12292295,台灣三洋,18KG變頻洗衣機,86折,19500,16888,39,2026-08-22 00:03:02
15150292,安耐曬,敏感肌防曬露囤貨組,6折,2850,1710,130,2026-08-22 00:03:02
15321467,Office2024 家用中文版 盒裝,Office2024 家用中文版 盒裝,82折,5690,4688,77,2026-08-22 00:03:02
15437091,SK-II,青春露聯名禮盒,67折,8931,6072,149,2026-08-22 00:03:02
12049739,老爺酒店集團,最新效期！聯合住宿券,83折,3990,3325,150,2026-08-22 00:03:02
15457201,THE VEGAN 樂維根,經典植物優蛋白 2入 1KG/袋,6折,2160,1299,449,2026-08-22 00:03:02
8333154,3M,S301櫥下型生飲三道式淨水器特惠組(S004+樹脂軟水+PP三效整合/安裝),63折,14440,9111,29,2026-08-22 00:03:02
14292095,Samsonite 新秀麗,28吋 FLATFORM 前開式/上掀式可擴充大容量輕量PC抗震輪行李箱(多色可選),6折,14800,8880,45,2026-08-22 00:03:02
11041099,KIRIN 麒麟,生茶525mlx24入,71折,936,666,450,2026-08-22 00:03:02
8037995,倍潔雅,花漾柔感150抽x84包,5折,1680,849,495,2026-08-22 00:03:02
13704397,湛盧咖啡,經典綜合濾掛咖啡2盒(共72包;中焙/深焙任選),82折,1446,1199,250,2026-08-22 00:03:02
