icode,brand,name,discount,old_price,price,qty,scraped_at
12063597,LG 樂金,16公升WiFi變頻除濕機-粉紅 MD161QPK3,7折,19900,14111,15,2026-08-18 23:55:02
15535333,石頭科技,新機上市Qrevo 2 Pro掃拖機,42折,39999,16999,74,2026-08-18 23:55:02
11680782,品木宣言,靈芝乳液100ml,47折,2550,1200,292,2026-08-18 23:55:02
14359839,巴特雷,涼感風扇空調服背心含電池,83折,10000,8319,25,2026-08-18 23:55:02
15400286,台南趣淘漫旅,雙人房贈門票+冒險,2折,13200,2650,179,2026-08-18 23:55:02
14041253,Wakamoto 若元,若元益生菌 三瓶組(220錠/瓶),75折,3180,2410,107,2026-08-18 23:55:02
15520607,東妮寢飾,TopCool冰凍涼感系列-任選均價,35折,2760,990,187,2026-08-18 23:55:02
10960211,HP,ST580三合一wifi連供機組★大印量首選,76折,7817,5990,28,2026-08-18 23:55:02
13228913,聯碩,7-8坪一級變頻冷暖,86折,28900,24900,15,2026-08-18 23:55:02
15209759,石頭科技,Qrevo Edge2掃拖機器人,33折,59999,19999,23,2026-08-18 23:55:02
4716943,舊街場咖啡館,白咖啡4袋組(15入/袋；口味任選),36折,1710,625,293,2026-08-18 23:55:02
12674913,Michael Kors,MK經典皮革 滿版/素面 男款皮夾短夾(多款),76折,2095,1611,191,2026-08-18 23:55:02
15324066,Gelovery 愷達生醫,醇 熬雞精禮盒2盒,36折,4400,1600,64,2026-08-18 23:55:02
13501959,理膚寶水,全護清透亮顏防曬瑰蜜霜,38折,2711,1039,263,2026-08-18 23:55:02
9925814,蒂沐蝶,日本植萃洗髮/護髮任3入,45折,1197,549,253,2026-08-18 23:55:02
13598254,日本味王,山苦瓜胜月太EX膠囊60粒x6盒,91折,3380,3099,140,2026-08-18 23:55:02
13485467,REEBOK,SMASH EDGE S 男女休閒鞋 德訓鞋 運動鞋 (多款選),41折,2380,999,102,2026-08-18 23:55:02
12914393,Chic Chic 琪琪,飆低160/件★升級零感提拉無痕內衣,4折,1580,638,399,2026-08-18 23:55:02
10834226,JHT,i芯深捏臀感零重力按摩椅,54折,49900,27000,22,2026-08-18 23:55:02
11300579,Lunio,Helix雙人乳膠獨立筒床墊,32折,19800,6399,27,2026-08-18 23:55:02
13794639,茶樹莊園,洗衣球156顆,31折,2334,745,302,2026-08-18 23:55:02
15577683,Samsung 三星,Galaxy Z Fold8 (12G/256G),91折,59900,54900,8,2026-08-18 23:55:02
