icode,brand,name,discount,old_price,price,qty,scraped_at
14009210,BRITA,愛奴娜濾水壺組(共1壺13芯),35折,5910,2099,472,2026-08-19 10:55:01
13289938,recolte 麗克特,無線萬用調理機,74折,3990,2980,471,2026-08-19 10:55:01
13590645,珈樂堤,生飲級製冷瞬熱三溫飲水機,58折,5290,3111,35,2026-08-19 10:55:01
13344415,Oral-B 歐樂B,iO2 微磁電動牙刷+刷頭二入,49折,3990,1990,78,2026-08-19 10:55:01
15363813,MON’S,綁帶/造型針織上衣(任選),39折,1980,777,288,2026-08-19 10:55:01
14831560,ASUS 華碩,27型 OLED 240Hz 電競螢幕,58折,17900,10388,39,2026-08-19 10:55:01
14968012,天地合補,金盞花葉黃素濃縮飲96入,94折,4635,4399,67,2026-08-19 10:55:01
3722363,輝葉4D溫熱手感按摩坐墊(肩頸按摩/椅墊/靠墊 可車用 HY-633),輝葉4D溫熱手感按摩坐墊(肩頸按摩/椅墊/靠墊 可車用 HY-633),45折,8800,3999,17,2026-08-19 10:55:01
14411766,安耐曬,金鑽防曬露NA 5X版x2,47折,1900,909,150,2026-08-19 10:55:01
10693141,SK-II,煥顏活膚霜100g,58折,7200,4199,95,2026-08-19 10:55:01
14736994,DJI,Neo 三電池版｜一鍵起飛新手必備,78折,6990,5490,29,2026-08-19 10:55:01
14037867,石頭科技,F25 Lite Combo多合一全能吸塵洗地機,47折,26900,12888,50,2026-08-19 10:55:01
13628080,BLACK HAMMER,吸管杯860ml兩入組,39折,2500,990,275,2026-08-19 10:55:01
14292095,Samsonite 新秀麗,28吋 FLATFORM 前開式/上掀式可擴充大容量輕量PC抗震輪行李箱(多色可選),6折,14800,8880,39,2026-08-19 10:55:01
7679325,船井生醫,極纖錠獨家增量版448顆,27折,16120,4499,58,2026-08-19 10:55:01
6686848,HERAN禾聯,無線手持吸塵器HVC-23E6B,47折,5688,2699,81,2026-08-19 10:55:01
15130344,YOMIX 優迷,磁吸線組★四合一5000mAh超迷你半固態磁吸行動電源,23折,4170,999,92,2026-08-19 10:55:01
12844270,大研生醫,德國頂級魚油6入組(60粒/入),4折,11880,4850,64,2026-08-19 10:55:01
12214847,Chic Chic 琪琪,降50/件★10入抑菌無痕內褲(多款選),42折,1180,499,430,2026-08-19 10:55:01
10729530,鍋寶,316不鏽鋼調理鍋3鍋6件組,33折,2980,990,283,2026-08-19 10:55:01
14819081,Joseph Joseph,砧板刀具六件組-灰藍,58折,3590,2111,4,2026-08-19 10:55:01
15577244,星巴克,大杯咖啡密斯朵,85折,100,85,2,2026-08-19 10:55:01
15434383,NIKE 耐吉,AIR MAX BIA 男女運動鞋 休閒鞋 (多款選),48折,2700,1299,138,2026-08-19 10:55:01
10972183,Meiji 明治,任選巧克力5盒/箱(72%/86%/95%),74折,735,549,338,2026-08-19 10:55:01
13551242,GJS 金敬順黃金項鍊 精緻 多選款(金重:0.70錢/+-0.05錢),GJS 金敬順黃金項鍊 精緻 多選款(金重:0.70錢/+-0.05錢),8折,16588,13388,7,2026-08-19 10:55:01
7390178,台鹽,海洋鹼性離子水850mlx60入,62折,1905,1197,208,2026-08-19 10:55:01
15134110,ASUS,Core 5八核文書16G★螢幕超值組,9折,30990,27990,19,2026-08-19 10:55:01
8996886,澳思萊,沁涼滾珠精油棒8入(任選),26折,1960,520,402,2026-08-19 10:55:01
13833741,雨傘王,BigRed 極度輕黑膠系列口袋傘/手開傘★新色上市,7折,990,699,327,2026-08-19 10:55:01
15259569,藍鑽,除臭貓砂 8.5kg*2入,72折,1798,1299,388,2026-08-19 10:55:01
9474221,添寧,貼心敢動褲M-XL,49折,1999,999,874,2026-08-19 10:55:01
9917329,LG,13KG蒸洗脫滾筒,64折,30900,19900,41,2026-08-19 10:55:01
15061824,新興四六一,紅燒/清燉/胡椒/泡菜軟骨肉9+3包,55折,1800,999,253,2026-08-19 10:55:01
8372350,挺立,關鍵迷你錠 4+1盒組,6折,4995,2998,454,2026-08-19 10:55:01
8333154,3M,S301三道式淨水器特惠組,63折,14440,9111,23,2026-08-19 10:55:01
8299663,白鴿,抗菌洗衣精6包+贈潤髮乳,41折,1518,629,362,2026-08-19 10:55:01
13100507,高露潔,抗敏感牙膏120gx16入,36折,2704,999,254,2026-08-19 10:55:01
