icode,brand,name,discount,old_price,price,qty,scraped_at
14175260,法國皇家,理想體態成貓飼料15kg,72折,4550,3299,478,2026-08-19 03:30:01
10168380,大成,黑蜜豬︱極緻肉品9件組+100mo,44折,1800,799,322,2026-08-19 03:30:01
13289938,recolte 麗克特,無線萬用調理機,74折,3990,2980,515,2026-08-19 03:30:01
14761090,BRITA,瞬熱溫控冰溫熱開飲機13芯,44折,31650,14119,1,2026-08-19 03:30:01
7763758,包大人,瞬吸防漏 黏貼型紙褲,55折,1799,999,784,2026-08-19 03:30:01
11139341,東元,6-7坪一級變頻冷暖空調,73折,33900,24900,11,2026-08-19 03:30:01
12939944,輝葉,X-Runner智能電動跑步機 HY-20612,49折,39800,19800,20,2026-08-19 03:30:01
14865554,周大福,9999黃金金幣 1g；多款任選,89折,6360,5688,57,2026-08-19 03:30:01
10877396,國際牌,高滲透奈米水離子吹風機-NA0J深藍,68折,10900,7490,47,2026-08-19 03:30:01
13401083,白蘭氏,黑醋栗+金盞花葉黃素精華飲48入,69折,3312,2299,74,2026-08-19 03:30:01
14409712,小米官方旗艦館,掃拖機器人 5,64折,19999,12888,48,2026-08-19 03:30:01
15173945,樂高,法拉利頭盔2入組,71折,6398,4599,62,2026-08-19 03:30:01
15143733,華碩,14吋Core 5輕薄16G,75折,24999,18999,42,2026-08-19 03:30:01
15437770,飲后,超孅飲6盒(15包/盒),37折,7680,2880,195,2026-08-19 03:30:01
7988364,獨染風騷,植萃護髮染(10包x4盒),44折,1800,799,276,2026-08-19 03:30:01
13351861,船井生醫,FIP100纖維粉增量限定版240包,33折,19200,6480,48,2026-08-19 03:30:01
14383417,Logitech 羅技,ALTO KEYS K98M機械式鍵盤,88折,2690,2390,67,2026-08-19 03:30:01
11808107,FOOTER,6入組-運動氣墊襪,54折,1680,919,395,2026-08-19 03:30:01
15231994,西湖渡假村,最後一檔！雙人一泊三食,19折,18819,3599,126,2026-08-19 03:30:01
13198995,American Explorer,大尺寸均一價★29/30吋行李箱/胖胖箱 PN5/AP2/AP9/C35-PLUS/M22-PLUS,26折,4680,1248,337,2026-08-19 03:30:01
11757369,Apple,A級福利品 iPad 9 平板電腦-A2602(10.2吋/WiFi/64G),92折,8210,7599,19,2026-08-19 03:30:01
12760591,ALIANZA,艾利安莎西班牙原裝進口酪梨油1000mlx3入,64折,1677,1080,257,2026-08-19 03:30:01
9195625,統一,陽光無加糖豆奶250mlx2箱(共48入),74折,720,538,519,2026-08-19 03:30:01
9719015,惠而浦,12KG音波變頻洗衣機,61折,14490,8888,46,2026-08-19 03:30:01
14286857,夏普,300公升一級右開冰箱,67折,21900,14888,9,2026-08-19 03:30:01
11246023,滿意寶寶,寶可夢晚安褲L-XXXL(任選2箱組),78折,2514,1978,487,2026-08-19 03:30:01
10116136,倍潔雅,舒感柔韌150抽x70包,52折,1350,709,438,2026-08-19 03:30:01
14042714,理膚寶水,太空抗油光防曬乳,44折,3462,1524,191,2026-08-19 03:30:01
14047011,adidas 愛迪達,DURAMO SL 2 透氣運動鞋,43折,2490,1090,281,2026-08-19 03:30:01
14154519,Prepar,Tritan保鮮盒4件套組(3色任選),48折,2280,1099,239,2026-08-19 03:30:01
8161435,瑞康屋,瑞士HOTPAN休閒鍋3L石榴紅,58折,17000,9999,27,2026-08-19 03:30:01
8042846,杏輝,美白淡斑精華6入,0.5折,18000,911,335,2026-08-19 03:30:01
15292650,GIORDANO 佐丹奴,男女款 圓領短袖T恤(多色任選),29折,790,235,863,2026-08-19 03:30:01
15425603,NEOFLAM,Midas PURE系列不鏽鋼鍋可拆3鍋8件組,31折,11650,3690,22,2026-08-19 03:30:01
14831560,ASUS 華碩,27型 OLED 240Hz 電競螢幕,58折,17900,10388,40,2026-08-19 03:30:01
