icode,brand,name,discount,old_price,price,qty,scraped_at
15023905,Durex 杜蕾斯,001水性PU衛生套標準裝10入x2+6入+2入(共28入),58折,4596,2699,32,2026-08-11 18:03:02
15491033,Foodcycler,廚餘大師Pro 五合一家用廚餘機(容量大、不挑食！FC-100TW),54折,20980,11380,500,2026-08-11 18:03:02
8388541,善存,游離型葉黃素軟膠囊20mg 4+1盒組,7折,3995,2799,200,2026-08-11 18:03:02
14159603,24HRS,5件組★經典款無感集中內衣,55折,3400,1900,500,2026-08-11 18:03:02
10419093,滿意寶寶,極上呵護輕巧褲L-XL(任選2箱組),78折,3798,2998,499,2026-08-11 18:03:02
7727286,怪獸部落,無膠犬貓副食罐80gx24入,63折,780,499,499,2026-08-11 18:03:02
14148896,adidas 愛迪達,防曬連帽外套 抗UV 薄外套 寬鬆 女款(多款任選),51折,2290,1190,200,2026-08-11 18:03:02
15394414,周大福,9999黃金金豆星星 1公克,87折,6308,5488,50,2026-08-11 18:03:02
14676951,POCO F8 Ultra 6.9吋 5G(16G/512G/ Snapdragon 8 Elite Gen 5/5000萬畫素三鏡頭相機),POCO F8 Ultra 6.9吋 5G(16G/512G/ Snapdragon 8 Elite Gen 5/5000萬畫素三鏡頭相機),87折,24999,21999,25,2026-08-11 18:03:02
14833444,mo select,智能除臭殺菌不鏽鋼感應垃圾桶(大容量30L),25折,7980,1999,72,2026-08-11 18:03:02
14928291,好自在,無痕早安/奢柔褲36片/安睡褲48片,62折,1598,999,499,2026-08-11 18:03:02
8951301,金園排骨,巨無霸級無骨金饌雞腿排12片,6折,2320,1398,300,2026-08-11 18:03:02
11700821,Havit,海威特高續航耳罩式藍芽耳機H630BT,31折,2499,799,100,2026-08-11 18:03:02
13628080,BLACK HAMMER,保溫保冰吸管杯860ml兩入組,39折,2500,990,310,2026-08-11 18:03:02
9096413,象印,10人份IH豪熱沸騰微電腦電子鍋,37折,15990,5990,86,2026-08-11 18:03:02
13340193,NARS,裸光蜜粉餅10g(小白餅),49折,1600,799,248,2026-08-11 18:03:02
11139929,來復易,活力褲/超薄褲/無痕褲S-XXL(2箱),65折,3678,2399,500,2026-08-11 18:03:02
15352987,dyson,V10強勁雙錐無纏結吸塵器(mo獨家新品/毛髮剋星/光學偵測),88折,16900,14900,150,2026-08-11 18:03:02
11006259,禾聯,4-6坪一級變頻冷暖空調,59折,29900,17900,20,2026-08-11 18:03:02
10268130,茶曉得,杉林溪高山鮮採烏龍茶葉12包(3斤),35折,3374,1199,229,2026-08-11 18:03:02
12584101,德國雙人,Enjoy不沾鍋湯鍋20cm附玻璃蓋,3折,3280,999,300,2026-08-11 18:03:02
10729530,鍋寶,316不鏽鋼調理鍋3鍋6件組,33折,2980,990,305,2026-08-11 18:03:02
13884113,Lenovo,電競平板 Legion Tab Gen 3 8.8吋 WiFi(12G/256G/主相機1300萬畫素),72折,17990,12990,50,2026-08-11 18:03:02
15414919,DHC,好眠素 30日份*2入組,71折,1260,899,400,2026-08-11 18:03:02
13351861,funcare 船井生醫,FIP100纖維粉增量限定版(共240包),34折,19200,6580,50,2026-08-11 18:03:02
13559312,泰安觀止溫泉會館,最後組數！抗漲★雙人觀星/觀月情房一泊二食,63折,13950,8888,60,2026-08-11 18:03:02
11764022,FL 生活+,360L雙開門可疊加附輪摺疊收納箱,32折,7960,2599,100,2026-08-11 18:03:02
13344803,SABON,沐浴油500ml 2入組,5折,2560,1299,229,2026-08-11 18:03:02
15034475,Lenovo,小資首選★14吋i5輕薄16G,88折,24900,21999,20,2026-08-11 18:03:02
