icode,brand,name,discount,old_price,price,qty,scraped_at
11911911,大同,10人份電鍋瑰蜜粉,78折,3290,2590,82,2026-08-11 17:55:01
14942665,ONEHOUSE格拉斯人體工學電腦椅,ONEHOUSE格拉斯人體工學電腦椅,38折,7800,2999,61,2026-08-11 17:55:01
14148896,adidas 愛迪達,防曬連帽外套 抗UV 薄外套 寬鬆 女款(多款任選),51折,2290,1190,194,2026-08-11 17:55:01
14069610,LEGO 樂高,航海王系列 75639 前進梅利號海賊船,63折,4699,2999,47,2026-08-11 17:55:01
4908380,統一LP33,健字號益生菌膠囊*4盒,62折,4800,2995,132,2026-08-11 17:55:01
14933219,SK-II,肌源賦能煥顏活膚霜100G,58折,7200,4199,93,2026-08-11 17:55:01
12723306,小米官方旗艦館,無線吸塵器G20Lite,8折,2999,2411,62,2026-08-11 17:55:01
15491286,麥當勞,大麥克+麥脆雞腿*2+麥克雞塊(6塊)+薯條(中)*2+中可*2,73折,448,330,839,2026-08-11 17:55:01
10101929,Logitech 羅技,Lift 人體工學垂直藍牙滑鼠,71折,2490,1790,30,2026-08-11 17:55:01
15039734,王品集團,西堤牛排經典套餐,94折,768,729,366,2026-08-11 17:55:01
10889088,台酒生技,酒粕精粹青春露5入,33折,3000,1018,211,2026-08-11 17:55:01
15183818,SAUCONY,TRIUMPH 緩震跑鞋(網路獨家),47折,5490,2599,142,2026-08-11 17:55:01
15061143,芝初,8倍細高蛋白纖穀粉10入x5盒,67折,1250,849,261,2026-08-11 17:55:01
14034946,TP-Link,三入組★Wi-Fi 7 三頻 10G路由器,78折,17999,14188,48,2026-08-11 17:55:01
7727286,怪獸部落,無膠犬貓副食罐80gx24入,63折,780,499,302,2026-08-11 17:55:01
14008859,SHARP 夏普,12公升自動除菌離子除濕機 DW-LT12ST-W,73折,10900,7990,42,2026-08-11 17:55:01
14276041,Apple,A+級福利品 iPhone 16 Pro 128G 6.3吋,89折,27730,24688,7,2026-08-11 17:55:01
15272511,舒潔,momo獨家☆柔厚韌感三層90抽x48包,46折,1499,699,424,2026-08-11 17:55:01
7342330,萬歲牌,堅果日記系列-紅棗堅生堅果/減糖日記(25gx26包/盒-伴手禮/送禮推薦/堅果禮盒/無調味),75折,870,659,459,2026-08-11 17:55:01
11637471,NEOFLAM,陶瓷深平底鍋24cm,4折,1990,799,491,2026-08-11 17:55:01
14571408,InBody,全球第一 家用版體脂計 InBody Dial H40(2025旗艦機/用科學管理健康),83折,25000,20990,7,2026-08-11 17:55:01
11855344,FAMMIX 菲米斯,SAFER-2 六合一把手式電子鎖,63折,13890,8799,77,2026-08-11 17:55:01
6659322,果貿吳媽家水餃,嚐鮮免運3盒,77折,1295,999,256,2026-08-11 17:55:01
15437770,飲后,超孅飲6盒(15包/盒),37折,7680,2880,175,2026-08-11 17:55:01
15236197,AZUR,出清品 經典輕質上衣(多款任選),15折,3980,620,277,2026-08-11 17:55:01
15506419,KINYO,14吋遙控循環電扇 AWAF-027,35折,1980,699,294,2026-08-11 17:55:01
13684749,國際牌,RO長效濾心瞬熱飲水機,75折,13900,10490,27,2026-08-11 17:55:01
14960219,KATE,怪獸級持色唇膏,5折,860,430,281,2026-08-11 17:55:01
15143552,ASUS,i7十核RTX5050電競★升32G,82折,51990,42888,20,2026-08-11 17:55:01
7060855,法緻,嬰幼兒洗髮沐浴精2入,78折,1920,1499,191,2026-08-11 17:55:01
13349515,Philips,酷螢移動感應櫥壁燈47cm2入,67折,2980,1999,87,2026-08-11 17:55:01
11953390,Panasonic 國際牌獨家專賣-瞬熱式溫水洗淨便座．含基本安裝(DL-5909TWW-TW),Panasonic 國際牌獨家專賣-瞬熱式溫水洗淨便座．含基本安裝(DL-5909TWW-TW),72折,10990,7999,34,2026-08-11 17:55:01
14850929,BenQ,27型 2K 200Hz護眼螢幕,79折,6988,5588,33,2026-08-11 17:55:01
11928914,舒主金,加蓋純水濕巾36包,5折,1404,711,288,2026-08-11 17:55:01
9735440,WOAWOA,3雙組 零重力足弓3D減壓鞋墊(久站鞋墊 除臭鞋墊 足弓鞋墊 運動鞋墊 9735440),39折,3000,1199,236,2026-08-11 17:55:01
