icode,brand,name,discount,old_price,price,qty,scraped_at
15553789,Google,Pixel 11 Pro XL 5G 6.8吋(12G/256G),9折,47489,42990,49,2026-08-13 21:55:02
15506524,Acer,送包鼠★14吋Ultra 5 AI浮光銀,84折,32900,27688,16,2026-08-13 21:55:02
3722363,輝葉,4D溫熱手感按摩坐墊,45折,8800,3999,32,2026-08-13 21:55:02
15491289,麥當勞,豬肉滿福堡加蛋+經典美式咖啡(冰),52折,110,58,7,2026-08-13 21:55:02
11188381,伊萊克斯,Pure A9.2高效能抗菌空氣清淨機EP71-56,44折,22900,10111,70,2026-08-13 21:55:02
15394907,必勝客,2個十三吋鬆厚大比薩(口味10選2),29折,1320,389,344,2026-08-13 21:55:02
13702905,mo select,台灣製極厚316不鏽鋼調理鍋3鍋6件組,29折,3690,1099,65,2026-08-13 21:55:02
15351857,中元普渡拜拜箱,十方來財豪華10件組,61折,1637,999,13,2026-08-13 21:55:02
14337694,純煉,轉大人滴雞精30入+蜆精2包+88mo,61折,5700,3480,45,2026-08-13 21:55:02
15054743,益比喜,小晶晶葉黃素凍汪汪隊限量版100入,4折,6900,2780,482,2026-08-13 21:55:02
14409712,小米官方旗艦館,掃拖機器人 5,64折,19999,12888,23,2026-08-13 21:55:02
14427150,BRITA,MAXTRA PRO濾芯-純淨全效型(6入裝),47折,2100,999,90,2026-08-13 21:55:02
15012371,VANA,北歐香氛暖燈禮盒(含城市系列香氛蠟燭x1+暖燈專用燈泡x2),47折,3360,1590,10,2026-08-13 21:55:02
11808107,FOOTER,6入組-運動氣墊中筒/船短/高筒襪(T31/T11/ZH167),54折,1680,919,442,2026-08-13 21:55:02
15530199,FELLOW,Matcha Set抹茶碗套裝組合,7折,4980,3499,18,2026-08-13 21:55:02
13840692,來復易,防漏安心復健褲S-XL (2箱),65折,3678,2399,977,2026-08-13 21:55:02
14626328,歌林,339公升一級變頻冰箱,68折,18900,12900,17,2026-08-13 21:55:02
11562989,華碩平台,i5/RTX5060電競電腦(14400F/16G/1TB),91折,36790,33490,18,2026-08-13 21:55:02
14159002,杏輝醫藥,優倍多 強力苦瓜胜肽膠囊 5入,45折,6995,3195,142,2026-08-13 21:55:02
10440071,RYO 呂,強韌髮根香氛洗髮精2入,53折,1300,699,232,2026-08-13 21:55:02
13120355,Delonghi,ECAM 220.80.SB 全自動義式咖啡機,53折,42900,22900,96,2026-08-13 21:55:02
14828936,Arowana 亞諾納,獨家限定★29吋杯架煞車避震輪河馬箱｜極硬派前開/對開兩用箱 加送16吋旅行袋,33折,8880,2999,189,2026-08-13 21:55:02
7658603,橘子工坊,蔬果碗盤洗碗精補充包6入,52折,1104,575,276,2026-08-13 21:55:02
12177151,FL 生活+,46公升特大款耐重收納箱,35折,5598,1999,20,2026-08-13 21:55:02
13718212,NEW BALANCE,480_運動鞋/慢跑鞋_多款任選,62折,2480,1549,164,2026-08-13 21:55:02
11359881,肌研,白潤高效美白淡斑精華 2入,6折,1098,669,338,2026-08-13 21:55:02
11660056,Baicycle,S3 小白電動折疊腳踏車 smart3.0,65折,19800,12988,22,2026-08-13 21:55:02
