icode,brand,name,discount,old_price,price,qty,scraped_at
15553789,Google,Pixel 11 Pro XL 5G 6.8吋(12G/256G),9折,47498,42990,50,2026-08-14 10:55:02
9035380,曼秀雷敦,派卡瑞丁強效防蚊噴霧 60ml 2入+120 ml 1入,7折,1277,899,468,2026-08-14 10:55:02
14470326,Logitech 羅技,MX Master 4 無線滑鼠,88折,4190,3690,63,2026-08-14 10:55:02
10892237,I.RISS 伊莉絲,下殺180/件★萊卡無痕美胸內衣-多款選,45折,1580,718,307,2026-08-14 10:55:02
11973628,西雅圖,貝瑞斯塔咖啡豆908gx2包,81折,898,729,175,2026-08-14 10:55:02
10253406,卜蜂,去骨雞腿+去骨雞胸共12包,47折,2500,1188,269,2026-08-14 10:55:02
12855305,綠的寢飾,買一送一天絲床包枕套組or涼被,2折,3960,799,320,2026-08-14 10:55:02
14950290,CENTRUM 善存,游離型葉黃素軟膠囊20mg 140顆(過年/年節/送禮),81折,1480,1199,112,2026-08-14 10:55:02
15555157,AS集團-BYHUE,LINE FRIENDS minini 撞色軟芯德訓休閒鞋,94折,2880,2730,26,2026-08-14 10:55:02
13352709,Kolin 歌林,四重精濾濾水壺 3.8L+濾芯12入(共13芯/34個月/適用Brita),45折,3480,1599,58,2026-08-14 10:55:02
14364449,小米,65型4K QLED 智慧聯網TV,94折,17999,16999,35,2026-08-14 10:55:02
12844270,大研生醫,德國頂級魚油6入組(60粒/入.陳美鳳&權威醫生共同推薦),4折,11880,4850,90,2026-08-14 10:55:02
5517245,貝恩,嬰兒柔濕巾24包,53折,2480,1329,352,2026-08-14 10:55:02
13092955,幫寶適,一級幫散熱拉拉褲/黏貼尿布2箱,8折,2858,2298,465,2026-08-14 10:55:02
15092512,BYZOOM FITNESS,5段重量可調式啞鈴_10kg 雙入,7折,6400,4490,32,2026-08-14 10:55:02
10468283,防潮家,67公升電子防潮箱 (防潮除溼/7年保固),5折,6190,3099,24,2026-08-14 10:55:02
15491290,麥當勞,豬肉滿福堡+薯餅+經典美式咖啡,64折,137,88,2,2026-08-14 10:55:02
14953522,LEGO 樂高,科技系列 42228 McLaren MCL39 F1賽車,66折,7999,5299,71,2026-08-14 10:55:02
15338067,BRAUN 百靈,新5系列PRO電鬍刀-智慧清潔充電座款,63折,8888,5688,59,2026-08-14 10:55:02
14796614,追覓科技,Pocket 魔術折疊高速吹風機,31折,8690,2699,80,2026-08-14 10:55:02
15463314,Berndes 寶迪,德製不沾雙炒鍋28+30,15折,14680,2299,166,2026-08-14 10:55:02
14952426,麥雪爾,蕾絲/荷葉領/燙鑽造型上衣(多款選),33折,3500,1180,239,2026-08-14 10:55:02
15273254,Lenovo,i3八核商用16G↘免2萬,86折,22900,19900,20,2026-08-14 10:55:02
11012985,LOVITA 愛維他,K2+D3素食膠囊 3入組 共90顆,57折,2240,1288,124,2026-08-14 10:55:02
15401811,契爾氏,金盞花泡泡潔面凝露230ml,47折,2584,1232,170,2026-08-14 10:55:02
14774357,Tineco 添可,S6 Pro無線平躺速乾吸塵洗地機(180度平躺/5分鐘速乾/85度熱水洗/電解水除菌),75折,9000,6777,36,2026-08-14 10:55:02
13237311,寶拉珍選,A醛精華+C25淡斑精華,78折,4203,3320,195,2026-08-14 10:55:02
